date,ret_1d,ret_1d_z,gap_pct,daily_range_pct,ma_ratio_5_20,ret_vol_10,volume_z20,rsi_14,macd,macd_signal
2024-09-13 04:00:00+00:00,-0.1211960811798862,-0.0756895829772592,0.0036360972158808735,0.009572987074262717,-0.012616640066622775,1.0393240654836928,-0.6900571686615463,41.81046498156219,-1.1728263418955578,-0.8674429588585543
2024-09-16 04:00:00+00:00,-2.777532998521237,-1.3901660198762764,-0.02678662911618357,0.01525519110588713,-0.014569183743021852,1.29885207782382,1.6231228551938568,29.133306313380544,-1.6232866163228152,-1.0186116903514066
2024-09-17 04:00:00+00:00,0.2172619887047533,0.0917948783639482,-0.0026350411144131503,0.011070593527426996,-0.015533191738917873,1.0676199551060572,0.16564904284997192,30.850432611763708,-1.9203946455536425,-1.1989682813918539
2024-09-18 04:00:00+00:00,1.7989875638995343,0.8745047013012567,0.003505814046656397,0.0234265864812205,-0.016014487065121097,1.2230356417363621,1.4925769464453043,43.158671472985,-1.821614888395544,-1.323497602792592
2024-09-19 04:00:00+00:00,3.706556062944655,1.8184564370152911,0.019484384850533054,0.022676639804832643,-0.0110999262490441,1.6936317225308626,1.88849495924993,59.45833350321973,-1.0739515389848577,-1.2735883900310452
2024-09-20 04:00:00+00:00,-0.2927445291917685,-0.1605795648263643,0.0048062212522896886,0.02397020724739009,-0.006814983093278215,1.6715397071861833,4.187023389307975,57.99147690454814,-0.5291366971887328,-1.1246980514625828
2024-09-23 04:00:00+00:00,-0.7581065072062354,-0.390861857232621,-0.0037686412501969357,0.016072766238479145,0.002342626810044157,1.7062541317614124,-0.12017773225832692,54.26861805202454,-0.23362372821205213,-0.9464831868124768
2024-09-24 04:00:00+00:00,0.3974025096690203,0.1809366090655036,0.009625982497257546,0.015921231709182988,0.011759611564142292,1.6922363423973836,-0.3045474659518882,55.85629199837789,0.07202798774068242,-0.742780951901845
2024-09-25 04:00:00+00:00,-0.4398090277356381,-0.2333537738426542,-0.010731390677558017,0.014445328816564393,0.017215513913997782,1.6815601694570819,-0.3308563965200676,53.62845716523433,0.23127583032908205,-0.5479695954556596
2024-09-26 04:00:00+00:00,0.5080160307070036,0.2356732149748128,0.004108294721540062,0.013581207277889466,0.01577408165918137,1.6839148355361617,-0.4224620600539316,55.811220146529855,0.44471962977448243,-0.3494317504096312
2024-09-27 04:00:00+00:00,0.1186658354039194,0.0430050131037294,0.004131513371981477,0.009745824163199796,0.01586164795276912,1.6801574008659643,-0.44844042556489644,56.330932003416066,0.6283174204625652,-0.15388191623519193
2024-09-30 04:00:00+00:00,2.287209031333859,1.1160989097546763,0.009877634284347847,0.014377708598779546,0.0207903247080663,1.408191998218487,-0.11518949735851404,64.90799644521144,1.17869138603956,0.11263274421975847
2024-10-01 04:00:00+00:00,-2.914169158910962,-1.4577798124219936,-0.01493569479319734,0.02612611391146741,0.018970226769409182,1.8268365884890394,0.016739007991228978,50.881743999062664,1.0573192775806604,0.3015700508919389
2024-10-02 04:00:00+00:00,0.2519818248883698,0.108975833934161,-0.001414576455916916,0.01918154541027229,0.017988526867967147,1.7634840351337655,-0.46895064227385896,51.82293715582674,0.9954380370319029,0.4403436481199317
2024-10-03 04:00:00+00:00,-0.4894680778719906,-0.257927332586985,-0.0072317420129929255,0.015465016451864561,0.015593334737004971,1.2967294904856095,-0.4475115664653663,49.82086426003613,0.8474734908741368,0.5217696166707727
2024-10-04 04:00:00+00:00,0.5007337478568852,0.2320696098933854,0.009881671055439023,0.017063470304735033,0.013360665400137917,1.310083454182429,-0.38531021490723855,51.8597929483088,0.81161436595022,0.5797385665266622
2024-10-07 04:00:00+00:00,-2.253089110905171,-1.1306473088849749,-0.010141131628083055,0.019667105247580963,0.0031193284977102387,1.4743861983010162,-0.3253946011763662,43.292939193639874,0.36852298356757274,0.5374954499348443
2024-10-08 04:00:00+00:00,1.8404132056073053,0.8950039947277797,0.011773245361820894,0.012091932833754359,0.001466605879855143,1.6045728904603782,-0.4310391730753167,50.34588457716804,0.3411352300518047,0.49822340595823644
2024-10-09 04:00:00+00:00,1.6698397510348295,0.8105964840192381,-0.0023918165667839997,0.02143416534308388,0.002387341653711239,1.6855758224364705,-0.39314838667936364,55.81450072173696,0.6151373659906199,0.5216061979647132
2024-10-10 04:00:00+00:00,-0.2178322733569659,-0.1235095702458746,-0.0076675380191589815,0.010172903856768228,0.00398149181066576,1.6841699214199266,-0.47096389686504625,54.95010037608462,0.7830990528264294,0.5739047689370564
2024-10-11 04:00:00+00:00,-0.650532801725201,-0.3376294904490201,0.001135259337845973,0.00909693384512017,0.003523353770945592,1.6996729150218355,-0.4091510835867318,52.348407909635746,0.7874605445258851,0.6166159240548222
2024-10-14 04:00:00+00:00,1.647985820184883,0.7997821641306953,0.005053771731654999,0.013532164214122526,0.00868661830895845,1.6140656316687716,-0.26343741377931806,57.76796698145757,1.0796626377978669,0.7092252668034312
2024-10-15 04:00:00+00:00,1.1024667131840804,0.5298344751348111,0.009987029896421529,0.02189442053600016,0.012007538840151266,1.2931416680901135,0.11753802468462002,61.01495064204466,1.4987689684852228,0.8671340071397896
2024-10-16 04:00:00+00:00,-0.8851887879845366,-0.4537479552045808,-0.009621580699483046,0.009836909100460861,0.011511395238007927,1.3504950262225834,-0.34958990562412523,57.172219326667076,1.6456842691513884,1.0228440595421093
2024-10-17 04:00:00+00:00,0.1596342011646268,0.0632780255740787,0.007118815105894294,0.014344182289918704,0.013509765459594147,1.3276636164943336,-0.33922794062883443,57.685209715527265,1.7714135635255843,1.1725579603388043
